Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
05:00:00.000+05:30,05:15:00.000+05:30,,19.200520957509678,,,,54.75,59.0,52.0,,,,40,,,
05:15:00.000+05:30,05:30:00.000+05:30,,19.200520957509678,,,,56.75,62.0,55.0,,,,40,,,
05:30:00.000+05:30,05:45:00.000+05:30,,19.200520957509678,,,,72.0,88.0,53.0,,,,40,,,
05:45:00.000+05:30,06:00:00.000+05:30,,19.200520957509678,,,,66.25,73.0,61.0,,,,40,,,
06:00:00.000+05:30,06:15:00.000+05:30,,19.200520957509678,,,,67.75,71.0,64.0,,,,40,,,
06:15:00.000+05:30,06:30:00.000+05:30,,19.200520957509678,,,,62.0,62.0,62.0,,,,40,,,
06:30:00.000+05:30,06:45:00.000+05:30,,19.200520957509678,,,,63.25,66.0,59.0,,,,40,,,
06:45:00.000+05:30,07:00:00.000+05:30,,19.200520957509678,,,,55.75,57.0,54.0,,,,40,,,
07:00:00.000+05:30,07:15:00.000+05:30,,19.200520957509678,,,,57.25,59.0,56.0,,,,40,,,
07:15:00.000+05:30,07:30:00.000+05:30,,19.200520957509678,,,,61.25,66.0,59.0,,,,40,,,
07:30:00.000+05:30,07:45:00.000+05:30,,19.200520957509678,,,,61.0,62.0,60.0,,,,40,,,
07:45:00.000+05:30,08:00:00.000+05:30,,19.200520957509678,,,,61.5,66.0,60.0,,,,40,,,
08:00:00.000+05:30,08:15:00.000+05:30,,19.200520957509678,,,,65.5,76.0,58.0,,,,40,,,
08:15:00.000+05:30,08:30:00.000+05:30,,19.200520957509678,,,,57.75,60.0,57.0,,,,40,,,
08:30:00.000+05:30,08:45:00.000+05:30,,19.200520957509678,,,,55.5,58.0,54.0,,,,40,,,
08:45:00.000+05:30,09:00:00.000+05:30,,19.200520957509678,,,,56.75,60.0,54.0,,,,40,,,
09:00:00.000+05:30,09:15:00.000+05:30,,19.200520957509678,,,,75.25,77.0,72.0,,,,40,,,
09:15:00.000+05:30,09:30:00.000+05:30,,19.200520957509678,,,,77.5,79.0,76.0,,,,40,,,
09:30:00.000+05:30,09:45:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
09:45:00.000+05:30,10:00:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
10:00:00.000+05:30,10:15:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
10:15:00.000+05:30,10:30:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
10:30:00.000+05:30,10:45:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
10:45:00.000+05:30,11:00:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
11:00:00.000+05:30,11:15:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
11:15:00.000+05:30,11:30:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
11:30:00.000+05:30,11:45:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
11:45:00.000+05:30,12:00:00.000+05:30,,19.200520957509678,,,,97.5,106.0,89.0,,,,40,,,
12:00:00.000+05:30,12:15:00.000+05:30,,19.200520957509678,,,,83.5,97.0,75.0,,,,40,,,
12:15:00.000+05:30,12:30:00.000+05:30,,19.200520957509678,,,,87.25,95.0,73.0,,,,40,,,
12:30:00.000+05:30,12:45:00.000+05:30,,19.200520957509678,,,,89.0,114.0,77.0,,,,40,,,
12:45:00.000+05:30,13:00:00.000+05:30,,19.200520957509678,,,,92.0,98.0,80.0,,,,40,,,
13:00:00.000+05:30,13:15:00.000+05:30,,19.200520957509678,,,,87.25,98.0,83.0,,,,40,,,
13:15:00.000+05:30,13:30:00.000+05:30,,19.200520957509678,,,,76.75,78.0,75.0,,,,40,,,
13:30:00.000+05:30,13:45:00.000+05:30,,19.200520957509678,,,,93.5,102.0,85.0,,,,40,,,
13:45:00.000+05:30,14:00:00.000+05:30,,19.200520957509678,,,,96.0,99.0,90.0,,,,40,,,
14:00:00.000+05:30,14:15:00.000+05:30,,19.200520957509678,,,,89.75,94.0,88.0,,,,40,,,
14:15:00.000+05:30,14:30:00.000+05:30,,19.200520957509678,,,,84.0,89.0,79.0,,,,40,,,
14:30:00.000+05:30,14:45:00.000+05:30,,19.200520957509678,,,,88.75,94.0,75.0,,,,40,,,
14:45:00.000+05:30,15:00:00.000+05:30,,19.200520957509678,,,,80.0,84.0,76.0,,,,40,,,
15:00:00.000+05:30,15:15:00.000+05:30,,19.200520957509678,,,,71.0,74.0,68.0,,,,40,,,
15:15:00.000+05:30,15:30:00.000+05:30,,19.200520957509678,,,,91.5,95.0,87.0,,,,40,,,
15:30:00.000+05:30,15:45:00.000+05:30,,19.200520957509678,,,,89.25,92.0,86.0,,,,40,,,
15:45:00.000+05:30,16:00:00.000+05:30,,19.200520957509678,,,,90.5,92.0,89.0,,,,40,,,
16:00:00.000+05:30,16:15:00.000+05:30,,19.200520957509678,,,,87.25,94.0,83.0,,,,40,,,
16:15:00.000+05:30,16:30:00.000+05:30,,19.200520957509678,,,,91.25,94.0,85.0,,,,40,,,
16:30:00.000+05:30,16:45:00.000+05:30,,19.200520957509678,,,,,,,,,,40,,,
16:45:00.000+05:30,17:00:00.000+05:30,,19.200520957509678,,,,91.75,101.0,82.0,,,,40,,,
17:00:00.000+05:30,17:15:00.000+05:30,,19.200520957509678,,,,91.0,101.0,81.0,,,,40,,,
17:15:00.000+05:30,17:30:00.000+05:30,,19.200520957509678,,,,76.75,82.0,72.0,,,,40,,,
17:30:00.000+05:30,17:45:00.000+05:30,,19.200520957509678,,,,79.75,88.0,69.0,,,,40,,,
17:45:00.000+05:30,18:00:00.000+05:30,,19.200520957509678,,,,73.75,76.0,73.0,,,,40,,,
18:00:00.000+05:30,18:15:00.000+05:30,,19.200520957509678,,,,93.5,103.0,77.0,,,,40,,,
18:15:00.000+05:30,18:30:00.000+05:30,,19.200520957509678,,,,95.75,108.0,89.0,,,,37,,,
18:30:00.000+05:30,18:45:00.000+05:30,,19.200520957509674,,,,83.5,87.0,77.0,,,,8,,,
18:45:00.000+05:30,19:00:00.000+05:30,,19.200520957509674,,,,77.25,80.0,69.0,,,,8,,,
19:00:00.000+05:30,19:15:00.000+05:30,,19.200520957509674,,,,76.5,82.0,74.0,,,,8,,,
19:15:00.000+05:30,19:30:00.000+05:30,,19.200520957509674,,,,77.25,79.0,76.0,,,,8,,,
19:30:00.000+05:30,19:45:00.000+05:30,,19.200520957509674,,,,74.75,79.0,70.0,,,,8,,,
19:45:00.000+05:30,20:00:00.000+05:30,,19.200520957509674,,,,71.75,85.0,66.0,,,,8,,,
20:00:00.000+05:30,20:15:00.000+05:30,,19.200520957509674,,,,76.25,78.0,74.0,,,,8,,,
20:15:00.000+05:30,20:30:00.000+05:30,,19.200520957509674,,,,72.75,76.0,69.0,,,,8,,,
20:30:00.000+05:30,20:45:00.000+05:30,,19.200520957509674,,,,76.5,78.0,74.0,,,,8,,,
20:45:00.000+05:30,21:00:00.000+05:30,,19.200520957509674,,,,92.25,100.0,83.0,,,,8,,,
21:00:00.000+05:30,21:15:00.000+05:30,,19.200520957509674,,,,82.5,85.0,80.0,,,,8,,,
21:15:00.000+05:30,21:30:00.000+05:30,,19.200520957509674,,,,,,,,,,8,,,
21:30:00.000+05:30,21:45:00.000+05:30,,19.200520957509674,,,,76.0,76.0,76.0,,,,8,,,
21:45:00.000+05:30,22:00:00.000+05:30,,19.200520957509674,,,,81.0,95.0,71.0,,,,8,,,
22:00:00.000+05:30,22:15:00.000+05:30,,19.200520957509674,,,,96.5,104.0,82.0,,,,8,,,
22:15:00.000+05:30,22:30:00.000+05:30,,19.200520957509674,,,,90.75,98.0,87.0,,,,8,,,
22:30:00.000+05:30,22:45:00.000+05:30,,19.200520957509674,,,,83.25,86.0,82.0,,,,8,,,
22:45:00.000+05:30,23:00:00.000+05:30,,19.200520957509674,,,,78.75,88.0,75.0,,,,8,,,
23:00:00.000+05:30,23:15:00.000+05:30,,19.200520957509674,,,,78.25,96.0,71.0,,,,8,,,
23:15:00.000+05:30,23:30:00.000+05:30,,19.200520957509674,,,,72.0,83.0,63.0,,,,8,,,
23:30:00.000+05:30,23:45:00.000+05:30,,19.200520957509674,,,,68.0,77.0,64.0,,,,7,,,
23:45:00.000+05:30,00:00:00.000+05:30,,19.200520957509678,,,,66.5,67.0,66.0,,,,,,,
